path,label,seriesuid
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.227968442353440630355230778531_236326_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.227968442353440630355230778531
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306_359480_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391_36284_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_55224_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.100332161840553388986847034053_1130_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.100332161840553388986847034053
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.219254430927834326484477690403_219704_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.219254430927834326484477690403
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708_181311_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.330425234131526435132846006585_404868_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.330425234131526435132846006585
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.301462380687644451483231621986_355501_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.301462380687644451483231621986
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928_175489_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098_84419_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.297251044869095073091780740645_345830_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.297251044869095073091780740645
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616_259645_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_52112_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428_31385_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.106164978370116976238911317774_10224_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.106164978370116976238911317774
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367_258419_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.771741891125176943862272696845_109831_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.771741891125176943862272696845
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125_158333_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.416701701108520592702405866796_40791_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.416701701108520592702405866796
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_221354_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_301280_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.143782059748737055784173697516_82432_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.143782059748737055784173697516
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406_378282_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.314519596680450457855054746285_381635_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.314519596680450457855054746285
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.270215889102603268207599305185_306307_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.270215889102603268207599305185
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.336225579776978874775723463327_414568_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.336225579776978874775723463327
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476_41003_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176_373925_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428_16080_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397_86935_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606_71248_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_60929_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.150097650621090951325113116280_94658_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.150097650621090951325113116280
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027_283436_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574_253707_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314_209846_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037_196683_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192_147018_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_139171_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_55437_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014_278968_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.235217371152464582553341729176_249215_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.235217371152464582553341729176
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281_196213_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750_121094_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_160827_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066_243083_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568_141123_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037_360907_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295_121623_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_188538_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450_107970_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_57636_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.202283133206014258077705539227_189095_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.202283133206014258077705539227
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256_168403_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437_22226_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.338447145504282422142824032832_417577_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.338447145504282422142824032832
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430_325873_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442_240598_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132_178786_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519_33585_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.222052723822248889877676736332_226474_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.222052723822248889877676736332
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470_39081_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883_107231_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.219618492426142913407827034169_221570_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.219618492426142913407827034169
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.176362912420491262783064585333_140076_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.176362912420491262783064585333
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306_13969_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689_315401_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.206028343897359374907954580114_198116_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.206028343897359374907954580114
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_399810_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626_104543_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157_248650_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_300983_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_3052_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551_365615_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_280266_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089_332064_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700_59124_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.201890795870532056891161597218_188093_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.201890795870532056891161597218
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262_290099_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097_65934_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574_127211_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623_294590_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103_113015_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250_106823_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865_309799_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541_308731_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904_104957_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.190298296009658115773239776160_166690_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.190298296009658115773239776160
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.124656777236468248920498636247_43992_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.124656777236468248920498636247
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.286422846896797433168187085942_330663_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.286422846896797433168187085942
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.153181766344026020914478182395_98340_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.153181766344026020914478182395
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217_7920_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.149463915556499304732434215056_93322_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.149463915556499304732434215056
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.765930210026773090100532964804_107432_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.765930210026773090100532964804
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896_272432_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_163627_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.339484970190920330170416228517_421591_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.339484970190920330170416228517
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959_286496_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596_386570_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.135657246677982059395844827629_64350_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.135657246677982059395844827629
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.291156498203266896953765649282_336138_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.291156498203266896953765649282
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488_408849_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521_424225_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904_104796_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157_248335_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473_159194_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228_284770_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588_220823_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981_137777_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338_25411_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_277556_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406_378450_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732_275609_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.177785764461425908755977367558_143836_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.177785764461425908755977367558
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797_6096_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075_23596_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586_118386_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.183924380327950237519832859527_153739_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.183924380327950237519832859527
